post,caption,date,likesComment,idFatherComment,idChildComment,username
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T17:00:38.000Z,0 like,rs.gera,,rs.gera
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T17:39:08.000Z,6 likes,_yo_pauly_,,_yo_pauly_
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,6 likes,,s.ipa.brew,s.ipa.brew
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,1 like,,bigolbear,bigolbear
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-22T19:06:38.000Z,0 like,art_yervin,,art_yervin
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-13T13:47:48.000Z,0 like,steezyysosa,,steezyysosa
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-13T21:44:21.000Z,0 like,hammock_havens,,hammock_havens
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-15T17:45:53.000Z,0 like,_jennrose_,,_jennrose_
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-16T05:34:01.000Z,0 like,jerzyrep646,,jerzyrep646
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-16T12:37:17.000Z,1 like,ericoduke,,ericoduke
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-16T14:13:43.000Z,1 like,northweek,,northweek
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-18T01:56:46.000Z,5 likes,chronormcgregor,,chronormcgregor
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-18T08:46:12.000Z,3 likes,philipngass,,philipngass
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-21T21:42:44.000Z,2 likes,lollidsm,,lollidsm
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-22T21:30:49.000Z,2 likes,sweetlou1320_,,sweetlou1320_
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-24T11:26:17.000Z,1 like,aleixabrado,,aleixabrado
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,2 likes,,nataliacnbl,nataliacnbl
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-11-02T23:44:29.000Z,3 likes,terikcroiset,,terikcroiset
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-28T02:41:16.000Z,0 like,waygoer,,waygoer
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-28T10:49:19.000Z,0 like,bobhasadream,,bobhasadream
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-28T13:04:20.000Z,1 like,realestate_ric_,,realestate_ric_
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,ximenoboa,ximenoboa
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,rosaelena07,rosaelena07
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-29T13:52:30.000Z,1 like,dkouroupis99,,dkouroupis99
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-30T02:08:11.000Z,0 like,allenjsz,,allenjsz
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-03T17:43:45.000Z,0 like,n_tiwarii,,n_tiwarii
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-04T06:43:46.000Z,2 likes,kisuniastarshop,,kisuniastarshop
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-04T15:44:39.000Z,0 like,xjanxa,,xjanxa
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-05T03:37:58.000Z,0 like,jessica.rigoli,,jessica.rigoli
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-05T13:19:05.000Z,1 like,cecilia.a.a.a,,cecilia.a.a.a
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-07T02:03:15.000Z,2 likes,mo.drips,,mo.drips
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,2 likes,,ch_videography_llc,ch_videography_llc
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-10-13T09:37:54.000Z,0 like,mrkennyv,,mrkennyv
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,mrkennyv,mrkennyv
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-19T18:07:38.000Z,0 like,hamelikianoosh,,hamelikianoosh
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-19T22:12:59.000Z,0 like,adamantium_steele,,adamantium_steele
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-20T15:33:29.000Z,0 like,deanlalap,,deanlalap
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,helen_wadurmelon,helen_wadurmelon
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-21T08:42:13.000Z,2 likes,elifyenipinarr,,elifyenipinarr
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,aybikegun,aybikegun
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-21T12:19:41.000Z,0 like,nathandamsteeg,,nathandamsteeg
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-21T19:14:32.000Z,0 like,b1ack.angel,,b1ack.angel
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-22T06:05:15.000Z,0 like,soza.pidgeon,,soza.pidgeon
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-24T16:17:36.000Z,0 like,jazmyn_moore,,jazmyn_moore
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-24T19:03:02.000Z,0 like,zeek920,,zeek920
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-27T02:01:18.000Z,2 likes,hpresley,,hpresley
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-27T14:58:32.000Z,1 like,gabe.canicosa,,gabe.canicosa
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,kaecurameng,kaecurameng
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-27T23:50:02.000Z,0 like,nanulovesu,,nanulovesu
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-27T23:50:02.000Z,0 like,nanulovesu,,nanulovesu
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-13T18:07:10.000Z,0 like,thinking.thinkers,,thinking.thinkers
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-13T19:36:06.000Z,0 like,ealopez16,,ealopez16
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-13T19:38:31.000Z,1 like,bo_aylor,,bo_aylor
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-14T01:33:30.000Z,1 like,konz_b,,konz_b
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-14T15:38:49.000Z,0 like,plutoindisguise,,plutoindisguise
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-15T02:38:05.000Z,0 like,m.ttg,,m.ttg
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,dr.kaylamarie,dr.kaylamarie
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-15T08:58:25.000Z,0 like,e_k_workout_n_eats,,e_k_workout_n_eats
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-16T05:27:14.000Z,1 like,morganhardley,,morganhardley
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,1 like,,mimiunapologetically,mimiunapologetically
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-17T05:28:21.000Z,0 like,art.mehdi_sh,,art.mehdi_sh
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-18T18:30:28.000Z,0 like,brian_shim,,brian_shim
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-19T17:00:32.000Z,1 like,cptn_rex,,cptn_rex
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-10T07:39:34.000Z,0 like,yesmrking,,yesmrking
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-10T16:05:07.000Z,0 like,emanuelzichtl,,emanuelzichtl
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-10T20:19:57.000Z,0 like,mosmrkissoon,,mosmrkissoon
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-11T05:50:51.000Z,0 like,teslavseverything,,teslavseverything
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-11T13:31:16.000Z,0 like,46_motors,,46_motors
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-11T13:31:19.000Z,0 like,46_motors,,46_motors
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-11T23:54:53.000Z,1 like,mohamadali.mollaei,,mohamadali.mollaei
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-12T02:31:55.000Z,0 like,malinaka6,,malinaka6
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-12T06:00:58.000Z,0 like,tabikha,,tabikha
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-12T11:07:05.000Z,0 like,jorgenwaa,,jorgenwaa
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,tonjevendela,tonjevendela
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-12T14:30:42.000Z,1 like,rpbina,,rpbina
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-12T22:37:47.000Z,1 like,michael.conley.3538,,michael.conley.3538
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T23:38:58.000Z,0 like,usmarttech,,usmarttech
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-06T03:41:46.000Z,0 like,888makai,,888makai
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-06T09:48:56.000Z,1 like,dailyhabitsofamouspeople,,dailyhabitsofamouspeople
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-06T14:32:13.000Z,0 like,adria_trade,,adria_trade
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-06T17:13:44.000Z,2 likes,stephaniebenzcsq,,stephaniebenzcsq
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-07T20:06:40.000Z,1 like,frankcanchola_1,,frankcanchola_1
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,l0aky,l0aky
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-08T00:48:43.000Z,0 like,dannypolj,,dannypolj
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-08T15:22:47.000Z,0 like,mostafa_ab_mosbat,,mostafa_ab_mosbat
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-08T16:41:01.000Z,1 like,coldlove_,,coldlove_
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,that_hair,that_hair
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-09T01:38:04.000Z,0 like,shawnphipps,,shawnphipps
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-09T01:56:38.000Z,0 like,megxhilll,,megxhilll
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-10T00:13:22.000Z,0 like,dj_eddie_z,,dj_eddie_z
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T06:43:20.000Z,0 like,mohdysf2,,mohdysf2
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T07:23:08.000Z,0 like,ridetechnews,,ridetechnews
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T12:00:53.000Z,0 like,autoservice_agreiter,,autoservice_agreiter
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T13:19:52.000Z,1 like,claudiodallalibera,,claudiodallalibera
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,trickred,trickred
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T15:27:14.000Z,0 like,jon_jft,,jon_jft
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T16:32:29.000Z,0 like,alextonthat,,alextonthat
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,laurianenavarri,laurianenavarri
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T16:55:56.000Z,0 like,hunter_hartman,,hunter_hartman
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,1 like,,farrahmuwalla,farrahmuwalla
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,,0 like,,farrahmuwalla,farrahmuwalla
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T16:58:10.000Z,0 like,harry_tw03,,harry_tw03
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T17:16:09.000Z,0 like,is_that_a_supra2k19,,is_that_a_supra2k19
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T17:24:07.000Z,0 like,threehorizonsorg,,threehorizonsorg
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T18:50:59.000Z,0 like,jorenverkade,,jorenverkade
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T19:51:19.000Z,0 like,tohidhsn,,tohidhsn
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-04T19:05:50.000Z,0 like,dpardo_19,,dpardo_19
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-04T19:22:38.000Z,0 like,thekingslayer419,,thekingslayer419
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-04T19:44:04.000Z,2 likes,tyberol,,tyberol
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-04T21:13:19.000Z,0 like,mems4koolkiddos,,mems4koolkiddos
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-04T22:47:27.000Z,1 like,andreajoseasa,,andreajoseasa
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-04T22:58:51.000Z,0 like,theresiahallmark,,theresiahallmark
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-04T23:13:48.000Z,0 like,coach_brettb,,coach_brettb
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-04T23:38:08.000Z,0 like,simplefitechnology,,simplefitechnology
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T00:22:28.000Z,0 like,christylynnr18,,christylynnr18
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T02:21:27.000Z,0 like,magicmillard,,magicmillard
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T04:49:13.000Z,0 like,wave_of_potential,,wave_of_potential
teslamotors,This never gets old - @ the person you do this to most. 🎥 by @mikepfau,2019-09-05T05:20:53.000Z,0 like,suzyshinn,,suzyshinn
